,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
90,manhattan,Murray Hill,222 East 35th Street,1,1,800,3400.0
91,manhattan,East Village,211 East 13th Street,1,1,855,6950.0
92,manhattan,Kips Bay,143 East 30th Street,0.5,1,0,2100.0
93,manhattan,Hell's Kitchen,1 Columbus Place,1,1,0,5000.0
94,manhattan,Lincoln Square,75 West End Avenue,1,1,0,4100.0
95,manhattan,Nolita,227 Mulberry Street,0.5,1,0,3495.0
96,manhattan,Sutton Place,1065 Second Avenue,1,1,812,5853.0
97,manhattan,Lincoln Square,145 West 67th Street,1,1,0,4200.0
98,manhattan,Fulton/Seaport,200 Water Street,2,2,948,6500.0
99,manhattan,Lower East Side,229 Chrystie Street,1,1,707,5350.0
100,manhattan,Battery Park City,375 South End Avenue,0.5,1,625,3995.0
101,manhattan,Battery Park City,395 South End Avenue,0.5,1,574,3165.0
102,manhattan,New_Dev,50 West Street,3,3,3653,30000.0
103,manhattan,Hell's Kitchen,325 West 51st Street,0.5,1,450,2695.0
104,manhattan,Upper West Side,323 West 96th Street,2,2,911,5750.0
105,manhattan,Yorkville,446 East 88th Street,1,1,500,2700.0
106,manhattan,Lincoln Square,102 West 71st Street,1,1,0,2500.0
107,manhattan,East Village,120 East 13th Street,1,1.5,1300,6800.0
108,manhattan,Lenox Hill,300 East 62nd Street,2,2,0,6800.0
109,manhattan,East Village,182 Avenue A,0.5,1,0,2500.0
110,manhattan,East Village,208 East 7th Street,2,1,0,3150.0
111,manhattan,Lincoln Square,155 West 68th Street,0.5,1,600,3350.0
112,manhattan,Lenox Hill,16 East 71st Street,1,1,770,4950.0
113,manhattan,Hudson Yards,411 West 35th Street,2,2,0,7495.0
114,manhattan,Hell's Kitchen,416 West 52nd Street,1,1,0,3950.0
115,manhattan,Lenox Hill,1470 First Avenue,1,1,0,2750.0
116,manhattan,New_Dev,420 E 54th Street,2,2,1193,8944.0
117,manhattan,New_Dev,21 West End Avenue,0.5,1,0,3970.0
118,manhattan,Yorkville,400 E 84th Street,2,2,0,7300.0
119,manhattan,South Harlem,2074 Frederic Douglas Boulevard,1,1,0,2595.0
