,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
151,queens,Astoria,25-80 37th Street,2,1.5,0,2800.0
152,queens,Ditmars-Steinway,22-28 42nd Street,1,1,0,2500.0
153,queens,Jamaica,153-30 89th Avenue,2,2,1040,3000.0
154,queens,New_Dev,27-19 44th Dr,0.5,1,443,2975.0
155,queens,New_Dev,5203 Center Boulevard,2,2,0,5460.0
156,queens,Ditmars-Steinway,23-46 26th Street,2,1,0,2900.0
157,queens,New_Dev,44-28 Purves Street,1,1,0,3995.0
158,queens,Long Island City,29-59 Northern Boulevard,3,2,0,6491.0
159,queens,New_Dev,44-28 Purves Street,1,1,0,4179.0
160,queens,Ditmars-Steinway,21-01 23rd Avenue,2,2,0,2400.0
161,queens,Astoria,25-40 Shore Boulevard,1,1,623,2500.0
162,queens,Jamaica,153-30 89th Avenue,1,1,698,2077.0
163,queens,Jamaica,153-30 89th Avenue,0.5,1,528,1825.0
164,queens,Elmhurst,94-25 46th Avenue,4,1.5,950,2700.0
165,queens,Ditmars-Steinway,20-27 36th Street,3,1,1000,3399.0
166,queens,Ditmars-Steinway,22-03 35th Street,3,1,1200,3500.0
167,queens,Forest Hills,107-40 Queens Boulevard,0.5,1,580,2100.0
168,queens,Jamaica,147-40 Archer Avenue,1,1,0,2295.0
169,queens,Woodside,43-27A 54th Street,3,2,1000,2900.0
170,queens,Oakland Gardens,61-07 224th Street,3,1,900,3575.0
171,queens,Ridgewood,55-27 Myrtle Avenue,1,1,0,2875.0
172,queens,New_Dev,28-40 Jackson Avenue,0.5,1,0,3400.0
173,queens,Astoria,9-04 33 Road,0.5,1,500,2000.0
174,queens,Rockaway Park,160 Beach 117th Street,0.5,1,0,1275.0
175,queens,Belle Harbor,511 Beach 134th Street,2,1.5,0,3000.0
176,queens,Kew Gardens,83-60 118th Street,1,1,0,2100.0
177,queens,Flushing,139-20 34th Avenue,2,2,800,2500.0
178,queens,Maspeth,64-06 48th Avenue,1,1,0,1750.0
179,queens,Astoria,25-43 46th Street,1,1,0,1650.0
180,queens,Forest Hills,76-26 113rd Street,0.5,1,480,1550.0
181,queens,Ditmars-Steinway,19-23 Ditmars Boulevard,2,1,0,2500.0
182,queens,New_Dev,26-38 21st Street,2,1.5,0,4350.0
183,queens,Ridgewood,605 Onderdonk Avenue,3,1.5,0,2595.0
184,queens,East Flushing,140-70 Ash Avenue,1,1,650,1575.0
185,queens,Oakland Gardens,220-39 67th Avenue,2,1,850,2450.0
186,queens,New_Dev,28-40 Jackson Avenue,0.5,1,0,3400.0
187,queens,Rockaway Park,160 Beach 117th Street,1,1,0,1500.0
188,queens,Oakland Gardens,221-02 67th Avenue,2,1,800,2375.0
189,queens,Woodside,41-32 53rd Street,0.5,1,0,1750.0
190,queens,Ridgewood,16-18 Jefferson Avenue,2,1,0,2450.0
191,queens,Astoria,35-54 32nd Street,3,2,0,4000.0
192,queens,Astoria,32-30 45th Street,2,1,800,2000.0
193,queens,Kew Gardens,83-10 Lefferts Boulevard,2,1,1200,2600.0
194,queens,Oakland Gardens,224-17 64th Avenue,1,1,725,1895.0
195,queens,Astoria,44-14 Broadway,1,1,750,2500.0
196,queens,Ditmars-Steinway,21-38 46th Street,3,1,0,4000.0
197,queens,Astoria,31-19 37th Street,2,1,0,3600.0
198,queens,Astoria,30-43 48th Street,1,1,700,2000.0
199,queens,Astoria,25-69 46th Street,2,1,0,2700.0
200,queens,Long Island City,29-59 Northern Boulevard,0.5,1,0,3159.0
201,queens,Forest Hills,72-81 113th Street,1,1,850,2150.0
202,queens,Ditmars-Steinway,21-69 19th Street,3,1,0,3200.0
203,queens,Forest Hills,72-81 113th Street,1,1,800,2150.0
204,queens,Ridgewood,64-27 Palmetto Street,3,1.5,0,2200.0
205,queens,Oakland Gardens,220-39 67th Avenue,2,1,0,2400.0
206,queens,Kew Gardens,118-75 Metropolitan Avenue,0.5,1,550,1750.0
207,queens,Forest Hills,65-39 108th Street,2,1,900,1900.0
208,queens,Oakland Gardens,67-02 Springfield Boulevard,1,1,700,1895.0
209,queens,Forest Hills,103-19 68 Road,2,1,0,2400.0
210,queens,New_Dev,5203 Center Boulevard,2,2,0,5700.0
211,queens,Hunters Point,23-10 Queens Plaza South,1,1,0,4795.0
212,queens,Ridgewood,1675 Madison Street,1,1,0,2875.0
213,queens,Ditmars-Steinway,20-52 45th Street,3,1.5,1000,3000.0
214,queens,Long Island City,29-59 Northern Boulevard,3,2,0,6491.0
215,queens,Ditmars-Steinway,42-13 23rd Avenue,1,1,0,1850.0
216,queens,Jackson Heights,84-09 35th Avenue,0.5,1,0,1800.0
217,queens,Sunnyside,48-30 40th Street,3,2,923,3750.0
218,queens,Kew Gardens,123-60 83rd Avenue,1,1,793,2050.0
219,queens,Flushing,137-20 45th Avenue,2,1.5,1138,2550.0
220,queens,Flushing,42-13 163rd Street,3,2,1150,2680.0
221,queens,Hunters Point,2-26 50th Avenue,1,1,700,3975.0
222,queens,Briarwood,81-10 135th Street,1,1,900,2000.0
223,queens,Flushing,42-13 163rd Street,1,1,680,1980.0
224,queens,Rego Park,99-32 66th Rd,0.5,1,0,1500.0
225,queens,Jamaica,153-30 89th Avenue,0.5,1,584,1899.0
226,queens,Astoria,23-40 Broadway,2,1,950,3500.0
227,queens,Sunnyside,50-01 39th Avenue,2,1,0,2600.0
228,queens,Long Island City,29-59 Northern Boulevard,0.5,1,0,3159.0
229,queens,Jackson Heights,35-42 94th Street,1,1,0,2025.0
230,queens,Flushing,133-27 39th Avenue,2,2,1000,3600.0
231,queens,Jackson Heights,32-30 93rd Street,1,1,700,1775.0
232,queens,Astoria,18-05 27th Avenue,1,1.5,0,2600.0
233,queens,Astoria,31-69 38th Street,1,1,0,2200.0
234,queens,South Jamaica,119-44 Long Street,3,1,0,2800.0
235,queens,East Flushing,43-11 172nd Street,4,3,1800,3600.0
236,queens,Ridgewood,60-01 70th Avenue,2,1,0,2495.0
237,queens,Kew Gardens Hills,61-34 138th Street,4,2,0,2900.0
238,queens,Ditmars-Steinway,21-15 21 Road,2,1,0,1950.0
239,queens,Long Island City,29-22 Northern Boulevard,1,1,731,3857.0
240,queens,Rego Park,66-17 Burns Street,2,1,0,2700.0
241,queens,Astoria,24-35 38th Street,2,1,0,2000.0
242,queens,Long Island City,29-59 Northern Boulevard,2,1,0,5921.0
243,queens,Ditmars-Steinway,20-01 74th Street,3,2,1300,2995.0
244,queens,Ditmars-Steinway,22-07 36th Street,1,1,1200,950.0
245,queens,Jackson Heights,32-30 93rd Street,1,1,725,1775.0
246,queens,Whitestone,145-07 11th Avenue,2,1,0,2500.0
247,queens,Astoria,32-17 44th Street,3,1.5,0,3000.0
248,queens,New_Dev,43-20 52nd Street,2,2,0,3575.0
249,queens,Ridgewood,61-17 68th Avenue,1,1,0,2200.0
250,queens,Kew Gardens,83-60 118th Street,0.5,1,0,2000.0
251,queens,Astoria,34-43 30th Street,1,1,635,1850.0
252,queens,Corona,96-08 57th Avenue,1,1,867,2052.0
253,queens,Elmhurst,88-08 Justice Avenue,2,2,0,3329.0
254,queens,New_Dev,43-20 52nd Street,2,2,0,3200.0
255,queens,Ridgewood,1829 Woodbine Street,3,1.5,0,4200.0
256,queens,Long Island City,29-59 Northern Boulevard,1,1,0,3820.0
257,queens,Rockaway All,134 Beach 122nd Street,2,1,0,2350.0
258,queens,Ridgewood,1817 Bleecker Street,4,2,0,3995.0
259,queens,Rockaway All,134 Beach 122nd Street,1,1,0,2000.0
260,queens,Rockaway All,134 Beach 122nd Street,2,1,0,2600.0
261,queens,Jamaica Estates,183-11 Hillside Avenue,0.5,1,350,1550.0
262,queens,Murray Hill (Queens),144-25 33rd Avenue,1,1,0,1800.0
263,queens,Forest Hills,112-01 Queens Boulevard,2,2,0,3900.0
264,queens,Astoria,30-80 42nd Street,3,1,1200,3300.0
265,queens,Astoria,25-40 31st Street,1,1,0,2950.0
266,queens,Astoria,10 Halletts Point,1,1,0,3150.0
267,queens,Jamaica,147-40 Archer Avenue,1,1,0,2325.0
268,queens,Hunters Point,42-22 27th Street,0.5,1,569,3277.0
269,queens,Jackson Heights,32-21 79th Street,2,1,0,2450.0
270,queens,Long Island City,29-59 Northern Boulevard,3,2,0,6491.0
271,queens,Glendale,73-36 72nd Street,2,1,800,2300.0
272,queens,Hunters Point,42-20 27th Street,1,1,0,3277.0
273,queens,Glendale,70-01 69th Street,2,1,800,2550.0
274,queens,Elmhurst,90-02 Queens Boulevard,2,1,0,3000.0
275,queens,Hunters Point,42-20 27th Street,1,1,0,3277.0
276,queens,Kew Gardens,83-31 116th Street,2,1,0,2100.0
277,queens,Astoria,30-78 43rd Street,2,2,900,4600.0
278,queens,Astoria,25-71 22nd Street,1,1,700,2350.0
279,queens,New_Dev,152-11 89th Avenue,3,2.5,1300,4850.0
280,queens,Astoria,34-46 Vernon Boulevard,2,2,0,4720.0
281,queens,Astoria,10 Halletts Point,1,1,0,3098.0
282,queens,Hunters Point,42-20 27th Street,0.5,1,0,3006.0
283,queens,Astoria,25-10 31st Avenue,1,1,0,2350.0
284,queens,Long Island City,29-59 Northern Boulevard,2,2,0,6364.0
285,queens,New_Dev,152-11 89th Avenue,0.5,1,0,1950.0
286,queens,Astoria,30-93 Steinway Street,2,1,0,2200.0
287,queens,Jackson Heights,32-30 93rd Street,1,1,750,1800.0
288,queens,Sunnyside,47-12 39th Street,2,1,0,2500.0
289,queens,Long Island City,23-10 41st Avenue,2,2,0,6215.0
290,queens,Woodside,41-29 53rd Street,0.5,1,250,1500.0
291,queens,Hunters Point,2-14 50th Avenue,2,2,0,5785.0
292,queens,Kew Gardens,85-31 120th Street,0.5,1,525,1600.0
293,queens,Astoria,21-21 33rd Avenue,3,2,0,3250.0
294,queens,Rego Park,98-05 67th Avenue,1,1,710,2125.0
295,queens,Long Island City,29-22 Northern Boulevard,1,1,722,3620.0
296,queens,New_Dev,44-41 Purves Street,1,1,630,4300.0
297,queens,Astoria,40-02 Broadway,1,1,0,3000.0
298,queens,Long Island City,29-59 Northern Boulevard,3,2,0,6491.0
299,queens,Forest Hills,110-16 63rd Avenue,1,1,0,1750.0
300,queens,Forest Hills,"6120 Grand Central Parkway,",1,1,875,1850.0
301,queens,Ridgewood,1662 Grove Street,4,1,0,2400.0
302,queens,Forest Hills,112-41 72 Road,1,1,0,2050.0
303,queens,Forest Hills,110-19 72 Road,1,1,700,1795.0
304,queens,Oakland Gardens,212-04 73rd Avenue,1,1,795,1825.0
305,queens,Clearview,15-20 201st Street,1,1,650,2150.0
306,queens,East Flushing,170-20 Lithonia Avenue,2,1,0,2300.0
307,queens,East Flushing,192-10 Station Road,1,1,0,2000.0
308,queens,Jamaica,147-40 Archer Avenue,1,1,0,2295.0
309,queens,Hunters Point,22-43 Jackson Avenue,1,1,652,3600.0
310,queens,Woodside,39-46 57th Street,2,1,0,2600.0
311,queens,Ditmars-Steinway,21-78 35th Street,3,1,0,2350.0
312,queens,Long Island City,29-59 Northern Boulevard,0.5,1,0,3159.0
313,queens,Ditmars-Steinway,19-24 23 Road,2,1,0,2400.0
314,queens,Astoria,25-05 30th Avenue,1,1,0,1900.0
315,queens,Briarwood,138-28 Queens Boulevard,2,1,950,2850.0
316,queens,Astoria,25-55 36th Street,3,3,1300,4500.0
317,queens,Jackson Heights,78-14 24th Avenue,1,1,0,1995.0
318,queens,Forest Hills,72-61 113th Street,0.5,1,0,1600.0
319,queens,Forest Hills,109-20 Queens Boulevard,1,1,750,2120.0
320,queens,Astoria,25-26 48th Street,2,1,0,3000.0
321,queens,Bayside,39-22 212nd Street,3,2,1200,2850.0
322,queens,Corona,97-05 Horace Harding Expressway,1,1,871,1977.0
323,queens,Kew Gardens,82-76 116th Street,1,1,480,1935.0
324,queens,Lindenwood,155-35 77th Street,1,1,0,1799.0
325,queens,Forest Hills,101-16 67 Drive,1,1,0,1900.0
326,queens,New_Dev,28-40 Jackson Avenue,2,2,0,5218.0
327,queens,Briarwood,80-09 134th Street,1,1,0,2000.0
328,queens,Hunters Point,27-21 44 Drive,1,1,632,3400.0
329,queens,Forest Hills,67-103 Exeter Street,3,2,1348,4000.0
330,queens,Ditmars-Steinway,22-13 37th Street,2,1,1000,3500.0
331,queens,Forest Hills,65-45 Yellowstone Boulevard,1,1,0,1750.0
332,queens,Ridgewood,61-49 Linden Street,2,1,0,3100.0
333,queens,Rego Park,98-51 Queens Boulevard,2,1.5,0,2550.0
334,queens,Murray Hill (Queens),34-15 Parsons Boulevard,1,1,0,2050.0
335,queens,Murray Hill (Queens),34-15 Parsons Boulevard,2,1,0,2400.0
336,queens,Corona,96-04 57th Avenue,1,1,808,1968.0
337,queens,Elmhurst,88-08 Justice Avenue,2,2,0,3329.0
338,queens,Astoria,31-56 29th Street,1,1,0,1650.0
339,queens,Astoria,31-56 29th Street,0.5,1,0,1350.0
340,queens,Long Island City,29-59 Northern Boulevard,1,1,0,5220.0
341,queens,Rego Park,99-60 64th Avenue,1,1,0,2100.0
342,queens,Rego Park,99-60 64th Avenue,1,1,0,2100.0
343,queens,Rego Park,99-65 64 Road,1,1,0,2100.0
344,queens,Ridgewood,71-13 60 Lane,1,1,815,2400.0
345,queens,Rego Park,63-50 Wetherole Street,1,1,650,1650.0
346,queens,Astoria,24-46 Steinway Street,1,1,700,2200.0
347,queens,Ditmars-Steinway,20-07 43rd Street,1,1,0,1850.0
348,queens,Jackson Heights,25-26 83rd Street FAMILY-HOUSE,3,1.5,1366,4700.0
349,queens,Hunters Point,4-74 48th Avenue,1,1,921,4200.0
350,queens,Hunters Point,4-75 48th Avenue,2,2,1094,4855.0
351,queens,Forest Hills,109-19 72 Road,1,1,843,3400.0
352,queens,Astoria,28-16 Astoria Boulevard,3,1.5,1200,3300.0
353,queens,Ridgewood,1869 Madison Street,4,2,0,3800.0
354,queens,Long Island City,29-59 Northern Boulevard,1,1,0,5220.0
355,queens,Astoria,40-05 Broadway,1,1,0,2800.0
356,queens,Bayswater,31-20 Westbourne Avenue,4,1.5,1000,2525.0
357,queens,Ditmars-Steinway,19-67 78th Street,2,1,0,2200.0
358,queens,Astoria,32-61 33rd Street,1,1,0,1950.0
359,queens,Ridgewood,1614 Jefferson Avenue,4,2,0,4000.0
360,queens,Kew Gardens,83-46 118th Street,2,1,850,2395.0
361,queens,Far Rockaway,175 Beach 91st Street,3,1,1000,2500.0
362,queens,Kew Gardens,83-46 118th Street,0.5,1,550,1400.0
363,queens,Forest Hills,69-15 Yellowston Boulevard,1,1,900,2175.0
364,queens,New_Dev,44-28 Purves Street,2,2,0,5325.0
365,queens,Astoria,30-83 Crescent Street,1,1,810,2600.0
366,queens,Ditmars-Steinway,25-15 24th Avenue,2,1,800,3150.0
