Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct,CrimeTotalPastYear,Train_Line,Dist_To_Line,Dist_To_Station,Dist_To_Entrance
manhattan,Little Italy,160 Mott Street,1.0,1.0,380.0,2100.0,-73.99601895703138,40.7195431,10013,5.0,796.0,J-Z,0.0017707414254167,0.0023213095623528,0.002481190859333062
manhattan,Lenox Hill,1411 York Avenue,0.5,1.0,554.25,2450.0,-73.9523931,40.7690479,10128,19.0,1978.0,Q,0.0046852778996609,0.0059737290333363,0.005904937092417973
manhattan,Lenox Hill,1411 York Avenue,0.5,1.0,562.43,2700.0,-73.9523931,40.7690479,10128,19.0,1978.0,Q,0.0046852778996609,0.0059737290333363,0.005904937092417973
manhattan,Lenox Hill,1409 York Avenue,0.5,1.0,554.25,2450.0,-73.9525187,40.768995,10021,19.0,1978.0,Q,0.0046233111429872,0.0058462565764455,0.005776570457159958
manhattan,Carnegie Hill,173 East 87th Street,2.0,1.0,600.0,1800.0,-73.9542395,40.779906,10128,22.0,62.0,4-5-6,0.0014116736256405,0.0014115761868266,0.0010903810460372808
manhattan,Lenox Hill,1409 York Avenue,1.0,1.0,659.24,2650.0,-73.9525187,40.768995,10021,19.0,1978.0,Q,0.0046233111429872,0.0058462565764455,0.005776570457159958
manhattan,Lenox Hill,795 Lexington Avenue,1.0,1.0,500.0,2395.0,-73.9668355,40.7637974,10065,18.0,1926.0,F,0.0011018319227182,0.0011089816555289,0.0009661314084411411
manhattan,Hamilton Heights,139 Edgecombe Avenue,3.0,1.0,1000.0,2945.0,-73.9446453,40.8212755,10030,32.0,1278.0,B-D,0.0023660837223892,0.0035350774978375,0.002516795245121616
manhattan,Midtown South,160 Madison Avenue,2.0,2.0,1313.57,7200.0,-73.98396484412613,40.74699315,10016,14.0,2869.0,4-5-6,0.0020977022145802,0.0020975570995903,0.0018173669196136623
manhattan,Murray Hill,41 Park Avenue,1.0,1.0,700.0,8050.0,-73.9800333,40.7484579,10016,14.0,2869.0,4-5-6,0.0031343034772011,0.0031340528559939,0.002426763057780012
