,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
126,brooklyn,Downtown Brooklyn,309 Gold Street,2,2,0,5774.0
127,brooklyn,Bushwick,123 Melrose Street,0.5,1,0,2283.0
128,brooklyn,Stuyvesant Heights,1876 Fulton Street,2,1,0,1800.0
129,brooklyn,Crown Heights,409 Eastern Parkway,2,2,0,4995.0
130,brooklyn,New_Dev,21 India Street,0.5,1,498,3540.0
131,brooklyn,Prospect Park South,142 Saint Paul's Place,2,1,0,2295.0
132,brooklyn,Weeksville,205 Troy Avenue,3,1.5,0,3100.0
133,brooklyn,Bedford-Stuyvesant,345A Nostrand Avenue,1,1,0,2000.0
134,brooklyn,Flatbush,345 East 26th Street,1,1,0,2100.0
135,brooklyn,Crown Heights,1049 Sterling Place,3,1,0,2595.0
136,brooklyn,Williamsburg,540 Driggs Avenue,2,1,0,4800.0
137,brooklyn,Bay Ridge,7200 Ridge Boulevard,1,1,0,1799.0
138,brooklyn,Flatbush,601 Ocean Avenue,3,1,0,2250.0
139,brooklyn,Bushwick,1408 Putnam Avenue,2,1,0,2500.0
140,brooklyn,Bushwick,123 Melrose Street,0.5,1,0,2385.0
141,brooklyn,Bedford-Stuyvesant,371 Classon Avenue,2,1,0,2650.0
142,brooklyn,Farragut,868 East 46th Street,2,1,0,2200.0
143,brooklyn,Williamsburg,65 Ainslie Street,2,2,1052,5200.0
144,brooklyn,New_Dev,21 India Street,1,1,690,5310.0
145,brooklyn,Coney Island,3000 Ocean Parkway,1,1,700,2050.0
146,brooklyn,Coney Island,3000 Ocean Parkway,1,1,845,2200.0
147,brooklyn,New_Dev,180 Myrtle Avenue,2,2,913,5055.0
148,brooklyn,Bushwick,296 Cooper Avenue,2,1,0,2475.0
149,brooklyn,Bushwick,1441 Bushwick Avenue,3,1.5,1200,2975.0
150,brooklyn,Park Slope,477 3rd Street,3,1.5,0,4250.0
151,brooklyn,Downtown Brooklyn,63 Schermerhorn Street,0.5,1,0,2400.0
152,brooklyn,Clinton Hill,254 De Kalb Avenue,1,1,0,2575.0
153,brooklyn,Stuyvesant Heights,28 Macdougal Street,1,1,0,1750.0
154,brooklyn,New_Dev,146 Pierrepont Street,3,2,1778,13700.0
155,brooklyn,Downtown Brooklyn,120 Nassau Street,3,2,0,6850.0
156,brooklyn,Bedford-Stuyvesant,119 Pulaski Street,1,1,0,2450.0
157,brooklyn,Greenpoint,303 Kingsland Avenue,3,1.5,0,3599.0
