,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
2576,manhattan,New_Dev,70 West 37th Street,2,1,0,8075.0
2577,manhattan,New_Dev,19 Dutch Street,1,1,0,5455.0
2578,manhattan,Hell's Kitchen,305 West 50th Street,1,1,665,4014.0
2579,manhattan,Midtown,20 West 53rd Street,4,4.5,4545,65000.0
2580,manhattan,New_Dev,222 East 44th Street,2,2,0,11300.0
2581,manhattan,Lenox Hill,809 Madison Avenue,2,1,1050,6595.0
2582,manhattan,South Harlem,2280 Frederick Douglass Boulevard,0.5,1,0,2495.0
2583,manhattan,West Village,2 Bank Street,3,1,0,6595.0
2584,manhattan,East Harlem,263 Pleasant Avenue,1,1,0,2350.0
2585,manhattan,Hudson Heights,282 Cabrini Boulevard,2,1,0,2600.0
2586,manhattan,Lincoln Square,155 West 68th Street,1,1,859,5595.0
2587,manhattan,Upper West Side,212 West 91st Street,0.5,1,0,2895.0
2588,manhattan,Washington Heights,530 West 157th Street,3,1,0,3000.0
2589,manhattan,Murray Hill,300 East 40th Street,1,1,750,3495.0
2590,manhattan,Midtown,271 W 47th Street,0.5,1,0,4359.0
2591,manhattan,NoMad,284 Fifth Avenue,0.5,1,0,3300.0
2592,manhattan,Murray Hill,122 East 37th Street,3,1,1200,5500.0
2593,manhattan,Manhattan Valley,15 West 104th Street,3,2,0,5000.0
2594,manhattan,Midtown South,125 West 31st Street,0.5,1,0,3795.0
2595,manhattan,South Harlem,11-15 West 123rd Street,2,1,0,2650.0
2596,manhattan,Yorkville,445 East 80th Street,2,2,1281,6100.0
2597,manhattan,Tribeca,101 Warren Street,1,1.5,974,8250.0
2598,manhattan,Flatiron,50 West 15th Street,3,2.5,2442,20000.0
2599,manhattan,Yorkville,345 East 92nd Street,2,1,0,2995.0
2600,manhattan,Washington Heights,575 West 177th Street,1,1,0,1715.0
2601,manhattan,Central Harlem,350 Lenox Avenue,3,1,1000,3250.0
2602,manhattan,Central Harlem,272 West 139th Street,1,1,0,2150.0
2603,manhattan,Lincoln Square,170 Amsterdam Avenue,2,2,875,7248.0
2604,manhattan,New_Dev,19 Dutch Street,1,1,0,6321.0
2605,manhattan,Lincoln Square,60 W 66th Street,1,1,0,5385.0
2606,manhattan,Midtown,641 Fifth Avenue,5,6.5,7750,39900.0
2607,manhattan,Lincoln Square,25 Columbus Circle,5,4.5,2942,44500.0
2608,manhattan,Midtown South,125 West 31st Street,1,1,0,4995.0
2609,manhattan,Financial District,20 Broad Street,1,2,1298,7650.0
2610,manhattan,Manhattan Valley,420 Central Park West,0.5,1,0,2400.0
2611,manhattan,Upper West Side,21 West 86th Street,2,2,1201,8200.0
2612,manhattan,Lenox Hill,314 East 70th Street,1,1,0,2050.0
2613,manhattan,Hamilton Heights,3657 Broadway,2,1,0,2500.0
2614,manhattan,Upper West Side,216 West 78th Street,1,1,0,2385.0
2615,manhattan,Lenox Hill,350 East 76th Street,1,1,0,2200.0
2616,manhattan,Hamilton Heights,605 West 141st Street,4,1,0,3500.0
2617,manhattan,Midtown,146 West 57th Street,2,2.5,1440,6900.0
2618,manhattan,New_Dev,19 Dutch Street,1,1,0,5455.0
2619,manhattan,Tribeca,60 Beach Street,2,2.5,2300,20000.0
2620,manhattan,Yorkville,506 East 88th Street,1,1,0,2250.0
2621,manhattan,Hamilton Heights,605 West 141st Street,4,2,0,3995.0
2622,manhattan,Midtown South,125 West 31st Street,0.5,1,0,3795.0
2623,manhattan,Midtown,157 West 57th Street,2,2.5,2145,35000.0
2624,manhattan,Hamilton Heights,605 West 141st Street,4,2,0,3800.0
2625,manhattan,Hamilton Heights,558 West 151st Street,2,1,0,2099.0
2626,manhattan,Yorkville,201 E 86th Street,2,2,0,8245.0
2627,manhattan,Yorkville,201 E 86th Street,3,2.5,0,9240.0
2628,manhattan,Washington Heights,539 West 155th Street,2,1,0,2242.0
2629,manhattan,Yorkville,515 East 82nd Street,0.5,1,0,2250.0
