,Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent
89,bronx,Bronxwood,2215 Cruger Avenue,1,1,0,1600.0
90,bronx,Spuyten Duyvil,3128 Henry Hudson Parkway East,1,1,0,2195.0
91,bronx,Hunts Point,657 Manida Street,3,2,0,2850.0
92,bronx,Hunts Point,657 Manida Street,1,1,0,1955.0
93,bronx,University Heights,2721 Heath Avenue,2,1,0,2100.0
94,bronx,North New York,596 Beech Terrace,3,1.5,0,3100.0
95,bronx,Mott Haven,101 Bruckner Boulevard,2,2,0,3250.0
96,bronx,Mott Haven,101 Bruckner Boulevard,1,1,0,2300.0
97,bronx,Woodstock,643 Southern Boulevard,3,1,1200,2000.0
98,bronx,New_Dev,224 East 135th Street,1,1,0,2160.0
99,bronx,Mt. Hope,1770 Grand Concourse,1,1,717,1999.0
100,bronx,Spuyten Duyvil,530 West 236th Street,2,1,1250,2800.0
101,bronx,Crotona Park East,1390 Prospect Avenue,2,1,0,2100.0
102,bronx,Mott Haven,2401 3rd Avenue,3,2,0,6134.0
103,bronx,Riverdale,5900 Arlington Avenue,1,1,700,2100.0
104,bronx,Country Club,1665 Bay Shore Avenue,2,1,800,2200.0
105,bronx,Bronxwood,660 Thwaites Place,1,1,0,1600.0
106,bronx,Concourse,930 Sheridan Avenue,0.5,1,542,1499.0
107,bronx,Concourse,930 Sheridan Avenue,1,1,669,1899.0
108,bronx,Bedford Park,271 East 198th Street,3,1,2000,2500.0
109,bronx,Williamsbridge,3804 Bronx Boulevard,3,2,0,2499.0
110,bronx,Kingsbridge Heights,3451 Giles Avenue,1,1,0,1650.0
111,bronx,Mt. Hope,1775 Clay Avenue,0.5,1,0,1450.0
112,bronx,Hunts Point,657 Manida Street,3,2,0,2850.0
113,bronx,Riverdale,3210 Riverdale Avenue,1,1,794,2300.0
114,bronx,Fordham,2835 Bainbridge Avenue,1,1,0,1500.0
115,bronx,Spuyten Duyvil,3300 Netherland Avenue,2,2,1100,2650.0
116,bronx,New_Dev,228 East 135th Street,0.5,1,0,1850.0
117,bronx,Mott Haven,101 Bruckner Boulevard,1,1,0,2300.0
118,bronx,Bronxwood,2713 Holland Avenue,3,1,0,2100.0
119,bronx,Mott Haven,101 Bruckner Boulevard,2,2,0,2750.0
120,bronx,Bronxwood,2713 Holland Avenue,2,1,0,1900.0
121,bronx,Fordham,355 East 187th Street,1,1,0,1550.0
122,bronx,Kingsbridge Heights,3971 Gouverneur Avenue,2,1,0,2395.0
123,bronx,Mott Haven,225 East 138th Street,1,1,0,2695.0
124,bronx,Riverdale,3333 Henry Hudson Parkway,1,1,1102,2975.0
125,bronx,West Farms,926 Bronx Park South,0.5,1,0,1450.0
126,bronx,New_Dev,224 East 135th Street,2,1,0,2500.0
127,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2933.0
128,bronx,Crotona Park East,1821 Trafalgar Place,2,2,0,1899.0
129,bronx,New_Dev,329 East 132nd Street,0.5,1,0,1650.0
130,bronx,New_Dev,228 East 135th Street,1,1,0,2256.0
131,bronx,New_Dev,329 East 132nd Street,2,2,0,3000.0
132,bronx,New_Dev,329 East 132nd Street,1,1,0,2250.0
133,bronx,New_Dev,329 East 132nd Street,1,1,0,2350.0
134,bronx,Melrose,811 Elton Avenue,2,1,0,2195.0
135,bronx,Riverdale,3707 Blackstone Avenue,1,1,730,3300.0
136,bronx,Fordham,2301 Creston Avenue,1,1,0,1525.0
137,bronx,Tremont,2095 Grand Concourse,1,1,0,1650.0
138,bronx,City Island,152B Tier Street,3,1.5,0,3000.0
139,bronx,New_Dev,224 East 135th Street,2,1,0,3388.0
140,bronx,Riverdale,3210 Riverdale Avenue,1,1,794,2300.0
141,bronx,Hunts Point,657 Manida Street,3,2,0,2850.0
142,bronx,University Heights,2265 University Avenue,2,1,0,2200.0
143,bronx,Fordham,2308 Morris Avenue,3,1,0,2850.0
144,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,3001.0
145,bronx,East Tremont,822 East 178th Street,3,2,0,2300.0
146,bronx,Spuyten Duyvil,511 West 235th Street,1,1,1015,1950.0
147,bronx,Mott Haven,112 Lincoln Avenue,2,1,0,3200.0
148,bronx,Pelham Parkway,2190 Boston Post Road,2,2,0,2500.0
149,bronx,University Heights,2265 University Avenue,3,2,0,2600.0
150,bronx,Fordham,2718 Morris Avenue,1,1,0,1495.0
151,bronx,Kingsbridge Heights,3880 Orloff Avenue,1,1,0,3295.0
152,bronx,Fordham,20 East 190th Street,1,1,0,1425.0
153,bronx,Riverdale,4901 Henry Hudson Parkway West,2,1.5,0,3000.0
154,bronx,Mott Haven,2401 3rd Avenue,3,2,0,6134.0
155,bronx,Mt. Hope,1770 Grand Concourse,1,1,740,1999.0
156,bronx,Woodlawn,4345 Webster Avenue,1,1,0,1595.0
157,bronx,Woodlawn,4345 Webster Avenue,0.5,1,0,1335.0
158,bronx,New_Dev,228 East 135th Street,1,1,0,2256.0
159,bronx,Kingsbridge Heights,2888 Heath Avenue,2,1,950,2095.0
160,bronx,Belmont,576 East 187th Street,0.5,1,0,1425.0
161,bronx,Melrose,418 East 153rd Street,2,1,0,2400.0
162,bronx,North New York,109 Bruckner Boulevard,2,1,0,2600.0
163,bronx,Concourse,1575 Grand Concourse,2,1,0,1925.0
164,bronx,University Heights,2265 University Avenue,3,2,0,2600.0
165,bronx,Riverdale,6214 Riverdale Avenue,1,"400
",0,1500.0
166,bronx,New_Dev,25 Bruckner Boulevard,2,1,0,3450.0
167,bronx,New_Dev,25 Bruckner Boulevard,2,2,0,3550.0
168,bronx,Spuyten Duyvil,530 West 236th Street,3,2,0,3195.0
169,bronx,Hunts Point,657 Manida Street,1,1,0,1955.0
170,bronx,New_Dev,25 Bruckner Boulevard,1,1,0,2500.0
171,bronx,New_Dev,25 Bruckner Boulevard,2,2,0,3550.0
172,bronx,New_Dev,228 East 135th Street,0.5,1,0,1850.0
173,bronx,Mott Haven,112 Lincoln Avenue,2,1,0,2400.0
174,bronx,Soundview,1770 East 172nd Street,1,1,0,1650.0
175,bronx,Fordham,2692 Creston Avenue,1,1,0,2095.0
176,bronx,Co-op City,2211 De Reimer Avenue,3,1,0,2750.0
177,bronx,Spuyten Duyvil,2475 Palisade Avenue,2,1,0,2700.0
178,bronx,Fordham,2630 Marion Avenue,2,1,0,2295.0
179,bronx,Morris Park,1063 Rhinelander Avenue,3,2,0,3000.0
180,bronx,Highbridge,979 Summit Avenue,1,1,415,2000.0
181,bronx,Tremont,2180 Ryer Avenue,2,1,0,1950.0
182,bronx,New_Dev,228 East 135th Street,1,1,0,2256.0
183,bronx,New_Dev,224 East 135th Street,1,1,0,2160.0
184,bronx,Spuyten Duyvil,2601 Henry Hudson Parkway West,1,1,0,2195.0
185,bronx,Concourse,975 Sherman Avenue,3,1,0,2499.0
186,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2895.0
187,bronx,Parkchester,1604 Metropolitan Avenue,2,1,858,1950.0
188,bronx,Parkchester,1575 Odell Street,2,1,834,1950.0
189,bronx,Parkchester,24 Metropolitan Oval,1,1,636,1600.0
190,bronx,Parkchester,2059 Mc Graw Avenue,1,1,645,1600.0
191,bronx,City Island,456 City Island Avenue,1,1,0,1260.0
192,bronx,Crotona Park East,1323 Chisholm Street UNIT-2C,2,1,0,2550.0
193,bronx,Pelham Parkway,2198 Cruger Avenue,0.5,1,0,1600.0
194,bronx,Spuyten Duyvil,2727 Henry Hudson Parkway West,2,2,1000,3528.0
195,bronx,University Heights,2290 Andrews Avenue North,3,1,0,2300.0
196,bronx,Concourse,1075 Grant Avenue,2,1,0,2350.0
197,bronx,Spuyten Duyvil,530 West 236th Street,3,2,0,3195.0
198,bronx,Mt. Hope,105 East 177th Street,2,1,0,2125.0
199,bronx,Highbridge,155 West 162nd Street,3,1,0,2300.0
200,bronx,Mott Haven,2401 3rd Avenue,0.5,1,0,2895.0
201,bronx,Riverdale,3820 Waldo Avenue,2,1,0,2100.0
202,bronx,Throgs Neck,3255 Randall Avenue,2,1,0,2300.0
203,bronx,Kingsbridge,288 West 238th Street,1,1,0,1875.0
204,bronx,Fordham,2700 Grandconcourse,1,1,0,1795.0
205,bronx,Spuyten Duyvil,530 West 236th Street,3,2,0,3195.0
206,bronx,Mt. Hope,255 East 176th Street,1,1,0,1650.0
207,bronx,Kingsbridge Heights,2854 Kingsbridge Terrace,3,1,1100,2500.0
208,bronx,Spuyten Duyvil,3251 Cambridge Avenue,2,1,1100,2500.0
209,bronx,Pelham Gardens,2571 Kingsland Avenue,3,1,0,2840.0
210,bronx,Concourse,1075 Grant Avenue,2,1,0,2350.0
211,bronx,Hunts Point,657 Manida Street,1,1,0,1955.0
212,bronx,Spuyten Duyvil,2500 Johnson Avenue,4,4,3000,9000.0
213,bronx,Concourse,85 Mcclellan Street,2,1.5,0,2500.0
214,bronx,New_Dev,228 East 135th Street,1,1,0,2256.0
