Borough,Area,Address,Num_Beds,Num_Baths,Sq-Ft,Rent,Long,Lat,ZipCode,Precinct,CrimeTotalPastYear,Train_Line,Dist_To_Line,Dist_To_Station,Dist_To_Entrance
brooklyn,Crown Heights,788 Nostrand Avenue,2.0,1.0,900.0,2500.0,-73.95042538461539,40.671816692307694,11216.0,77.0,1037.0,4,0.0018059280727025,0.0018785415760003,0.002108870605319106
brooklyn,Bedford-Stuyvesant,277 Halsey Street,4.0,1.5,1428.73,3400.0,-73.94192766666667,40.6828,11216.0,79.0,1343.0,A-C,0.0030731298644082,0.003072818829829,0.0031001779706249515
brooklyn,Bedford-Stuyvesant,276 Halsey Street,4.0,2.0,1592.85,3700.0,-73.94205403174603,40.68261871428572,11216.0,79.0,1343.0,A-C,0.0029526860786821,0.0029523828221666,0.0029659560987430424
brooklyn,Williamsburg,69 Ten Eyck Street,2.0,1.0,893.74,3800.0,-73.947658,40.709908,11206.0,90.0,1297.0,L,0.0043207443865593,0.0046199827553028,0.004309619592969666
brooklyn,Flatbush,1626 New York Avenue,3.0,2.0,1500.0,4300.0,-73.94488965517242,40.63325310344828,11210.0,67.0,1832.0,5,0.0025688606096513,0.0026831698577379,0.002535754405954738
brooklyn,DUMBO,100 Jay Street,1.0,1.0,719.59,4495.0,-73.986806,40.702304,11201.0,84.0,1063.0,F,0.0018079785025784,0.0025625503281267,0.0009362560565671488
brooklyn,Bedford-Stuyvesant,640 Lafayette Avenue,1.0,1.0,647.79,2300.0,-73.94908962857143,40.69005431428572,11216.0,79.0,1343.0,G,0.0002353388248605,0.004452922444965,0.002527067715743774
brooklyn,Williamsburg,138 South 4th Street,0.5,1.0,581.3,3277.0,-73.96250161111112,40.71165227777777,11211.0,90.0,1297.0,M,0.0018563080117122,0.0057003015646219,0.004648261609663083
brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,181 Front Street,2.0,2.0,1290.54,6496.0,-73.98598783528503,40.70252645,11201.0,84.0,1063.0,F,0.0016825167832268,0.0029247817615982,0.0013264442899894263
brooklyn,Flatbush,210 Linden Boulevard,1.0,1.0,654.33,2500.0,-73.95111927906977,40.65248820930233,11226.0,67.0,1832.0,2,0.0022566805340325,0.002327699272009,0.002057237816117527
brooklyn,Clinton Hill,509 Myrtle Avenue,2.0,1.0,893.74,3800.0,-73.9644974,40.693739,11237.0,79.0,1343.0,G,0.0061163185364681,0.0060950446159017,0.005425342099727323
brooklyn,Williamsburg,146 South 4th Street,1.0,1.0,709.85,4197.0,-73.96222850000001,40.7115525,11211.0,90.0,1297.0,M,0.0015970399359902,0.0054198649178371,0.004375547298515803
brooklyn,Clinton Hill,490 Myrtle Avenue,0.5,1.0,559.16,2600.0,-73.965652,40.6932821,11205.0,79.0,1343.0,G,0.0053273552756657,0.0053127303301889,0.0048230749356108224
brooklyn,Weeksville,1756 Bergen Street,3.0,2.0,1361.61,2650.0,-73.92395125,40.67448185000001,11233.0,77.0,1037.0,A-C,0.0053714827377637,0.0053717521711406,0.004854490179608596
brooklyn,Downtown Brooklyn,110 Livingston Street,1.0,1.0,716.32,4395.0,-73.9898846,40.6910324,11201.0,84.0,1063.0,4-5,0.0013318435293854,0.0013972315405149,0.0013332920800716774
brooklyn,Stuyvesant Heights,458 Pulaski Street,3.0,1.5,1234.95,3495.0,-73.93289702702702,40.69416254054054,11221.0,81.0,1199.0,M,0.00280105614403,0.0040775911060849,0.003745580279971803
brooklyn,Bushwick,907 Broadway,3.0,1.5,1225.3,3200.0,-73.93651785714286,40.69779414285714,11206.0,83.0,1638.0,J-Z,0.0009651283245196,0.0010769115687737,0.0012533492779768479
brooklyn,Bedford-Stuyvesant,113 Macdonough Street,2.0,1.0,851.22,2500.0,-73.94186015151516,40.681311666666666,11216.0,79.0,1343.0,A-C,0.0017154450423376,0.0017151760857308,0.001660166276929938
brooklyn,Flatbush,1620 New York Avenue,2.0,2.0,1500.0,4216.0,-73.94490129310344,40.63336136206897,11210.0,67.0,1832.0,5,0.0025766867369643,0.0026904389146974,0.0025481341477328226
